,id,atm_group,address,address_rus,lat,long,target,area_fias_id,area_with_type,city_with_type,city_fias_id,federal_district,capital_marker,fias_id,fias_level,region_with_type,region_fias_id,settlement_with_type,settlement_fias_id,street_with_type,street_fias_id,city_lat,city_lon,region_lat,region_lon,street_lat,street_lon,city_area,city_district_fias_id,city_district_with_type,area_lat,area_lon,settlement_lat,settlement_lon,metro_station_name_1,metro_line_name_1,metro_distance_1,metro_station_name_2,metro_line_name_2,metro_distance_2,metro_station_name_3,metro_line_name_3,metro_distance_3,street,house_fias_id,house,metro
5128,65,496.5,KRASNOARMEYSKAYA 102      KYZYL       ,"Красноармейская улица, 102, Кызыл, Республика Тыва, Россия, 667000",51.716977,94.439535,0.0179476397601973,,,г Кызыл,8df8c56f-a46e-438f-a85b-a9b18ad4fc77,Сибирский,2,1da1a282-b185-426d-b7bb-efcb7ca7fb46,8,Респ Тыва,026bc56f-3731-48e9-8245-655331f596c0,,,ул Красноармейская,097cdf2e-94d1-4cde-95e8-de53668109cb,51.719086,94.437757,,,51.716492,94.440021,,,,,,,,,,,,,,,,,Красноармейская,1da1a282-b185-426d-b7bb-efcb7ca7fb46,102,
2616,66,496.5,INTERNATSIONALNAYA 76     KALININGRAD ,"Интернациональная улица, 76, Калининград, Россия, 236044",54.66891,20.510272,-0.142520614744373,,,г Калининград,df679694-d505-4dd3-b514-4ba48c8a97d8,Северо-Западный,2,9d069a60-0ea4-41df-bc62-f2e376fade59,8,Калининградская обл,90c7181e-724f-41b3-b6c6-bd3ec7ae3f30,,,ул Интернациональная,fb982836-5e53-4c5f-b13e-9abce008bb08,54.70739,20.507307,,,54.669524,20.504388,,,Московский р-н,,,,,,,,,,,,,,Интернациональная,9d069a60-0ea4-41df-bc62-f2e376fade59,76,
2617,67,496.5,OKTYABRSKAYA 20           KLINTSI     ,"Октябрьская улица, 20, Клинцы, Брянская область, Россия, 243140",52.749148,32.237607,-0.0722508966931076,,,г Клинцы,59cb1f1f-16f9-47eb-9487-14a6c00e8621,Центральный,0,6debf526-5f3f-4c29-a9f5-4fe5c90381e6,8,Брянская обл,f5807226-8be0-4ea8-91fc-39d053aec1e2,,,ул Октябрьская,e5a79288-831a-425c-a051-89d254b4cccf,52.752816,32.233861,,,52.763302,32.22618,,,,,,,,,,,,,,,,,Октябрьская,6debf526-5f3f-4c29-a9f5-4fe5c90381e6,20,
119,68,496.5,VOROSHILOVA 6/24          KRASNIY SULI,"улица Ворошилова, 6, Красный Сулин, Ростовская область, Россия",47.894769,40.057549,-0.0662641044561293,c5be62dd-6518-4ec3-968b-88f37734371d,Красносулинский р-н,г Красный Сулин,687f3695-dcc4-4591-b8b9-a316f46a459a,Южный,1,315c1d3e-e9c9-4cb6-b344-c9fe490ff546,8,Ростовская обл,f10763dc-63e3-48db-83e1-9c566fe3092b,,,ул Металлургов,07817869-8ea5-4068-b01f-825b6d1e4b9f,47.8831218,40.0781945,,,47.89686,40.056624,,,,,,,,,,,,,,,,,Металлургов,315c1d3e-e9c9-4cb6-b344-c9fe490ff546,17,
5129,69,496.5,KOLOMEYTSEVA 13A          YASHKUL     ,"улица Коломейцева, 13, поселок Яшкуль, Яшкульский район, Республика Калмыкия, Россия, 359150",46.171941,45.352265,-0.0313454874829662,60c10eea-e22e-446e-9468-9f3e8efac0e9,Яшкульский р-н,,,Южный,1,18121247-23f0-4ecd-bd60-77764556a038,8,Респ Калмыкия,491cde9d-9d76-4591-ab46-ea93c079e686,поселок Яшкуль,9d14e1a3-e053-4dde-bbb3-9049fb1a3ddf,ул Коломейцева,e36449bc-bfbc-4e1a-8ebc-62c22aa7aa1c,,,,,46.174013,45.347935,,,,,,46.171754,45.340649,,,,,,,,,,Коломейцева,18121247-23f0-4ecd-bd60-77764556a038,13,
2618,70,496.5,ZEMLYANOY VAL 29/1        MOSCOW      ,"улица Земляной Вал, 29с1, Москва, Россия",55.757085,37.661356,-0.0666485102464103,,,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,Центральный,0,447e53ca-ae99-453b-91f4-2a4dba0ac7ab,8,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,,,ул Земляной Вал,873ab6c6-8b52-402a-a678-3d7aa9899048,55.75396,37.620393,55.75396,37.620393,55.753311,37.656227,Центральный,,,,,,,Курская,Калужско-Нижегородский,0.1,Курская,Курско-Рижский,0.1,Курская,Кольцевая,0.2,Земляной Вал,447e53ca-ae99-453b-91f4-2a4dba0ac7ab,29,0.1
3879,71,496.5,AZINA 55A                 SARAPUL     ,"улица Азина, 55, Сарапул, Удмуртская Республика, Россия, 427974",56.467394,53.806983,-0.0687390909149746,,,г Сарапул,e69a280f-9064-490e-bae0-8bd39527872f,Приволжский,0,dec98793-0e54-419b-89a5-cc921d05e738,8,Удмуртская Респ,52618b9c-bcbb-47e7-8957-95c63f0b17cc,,,ул Азина,81e7f41f-64d2-4b9f-8b28-7d342398b564,56.461621,53.803678,,,56.456294,53.803363,,,,,,,,,,,,,,,,,Азина,dec98793-0e54-419b-89a5-cc921d05e738,55,
120,72,496.5,MIRA 11A                  LAKINSK     ,"улица Мира, 11А, Лакинск, Собинский район, Владимирская область, Россия, 601241",56.022348,39.979908,-0.0633030024752921,bc705aef-e0b1-4990-927b-681afd2ca5cd,Собинский р-н,г Лакинск,67eb946d-db25-4ad2-9852-6436ed35b39e,Центральный,0,aee44811-46af-4851-b36f-9f651bf0a476,8,Владимирская обл,b8837188-39ee-4ff9-bc91-fcc9ed451bb3,,,ул Мира,f00cf04c-cf4f-4284-9b0d-8e7bea15e3f4,56.018001,39.956525,,,56.023963,39.988029,,,,,,,,,,,,,,,,,Мира,aee44811-46af-4851-b36f-9f651bf0a476,11а,
1376,73,496.5,FRUNZE 2A                 SUKPAK      ,"село Сукпак, Кызылский кожуун, Республика Тыва, Россия",51.645375,94.264373,0.0304689035144139,d01d80d4-6023-4b48-81c1-b6636020c132,Кызылский р-н,,,Сибирский,0,b75ead5e-499f-477f-b2a0-39df90db31eb,6,Респ Тыва,026bc56f-3731-48e9-8245-655331f596c0,село Сукпак,b75ead5e-499f-477f-b2a0-39df90db31eb,,,,,,,,,,,,,,51.645375,94.264373,,,,,,,,,,,,,
121,75,496.5,SOVETSKAYA 82             STARONIZHEST,"Советская улица, 82, станица Старонижестеблиевская, Красноармейский район, Краснодарский край, Россия",45.377812,38.438713,0.0891053493398533,217c50ae-d647-4c71-a924-024462614d38,Красноармейский р-н,,,Южный,0,4b9ddd48-4f9c-43b0-9731-61122b40c712,8,Краснодарский край,d00e1013-16bd-4c09-b3d5-3cb09fc54bd8,ст-ца Старонижестеблиевская,2ca3404b-6a50-485f-8f9e-fe76e184ee29,ул Советская,dd2c9d57-5621-4fae-81a1-602abc5c03d0,,,,,45.377673,38.443088,,,,,,45.379528,38.439495,,,,,,,,,,Советская,4b9ddd48-4f9c-43b0-9731-61122b40c712,82,
122,76,496.5,PSKOVSKAYA 2              VOLOGDA     ,"Псковская улица, 2, Вологда, Россия, 160034",59.201007,39.829368,-0.0882078468766762,,,г Вологда,023484a5-f98d-4849-82e1-b7e0444b54ef,Северо-Западный,2,6d5561c8-94e9-4de1-b937-6b85fb16bc95,8,Вологодская обл,ed36085a-b2f5-454f-b9a9-1c9a678ee618,,,ул Псковская,d4b8ba37-7fdd-4de7-8b38-f7950066666a,59.220501,39.891523,,,59.197274,39.837696,,,,,,,,,,,,,,,,,Псковская,6d5561c8-94e9-4de1-b937-6b85fb16bc95,2,
3880,77,496.5,LENINA 35                 NOVOZIBKOV  ,"улица Ленина, 35, Новозыбков, Брянская область, Россия, 243020",52.534543,31.94119,-0.0690883399283735,,,г Новозыбков,cf4dd9d7-d152-4140-bed2-59d8be5a4e2c,Центральный,0,8b5850e2-d827-448b-8335-1127570147a0,8,Брянская обл,f5807226-8be0-4ea8-91fc-39d053aec1e2,,,ул Ленина,2af78884-d434-4698-83b4-a25b88e5aaca,52.5371766,31.9357774,,,52.535458,31.934156,,,,,,,,,,,,,,,,,Ленина,8b5850e2-d827-448b-8335-1127570147a0,35,
2619,78,496.5,KRASNAYA 112              VEL. USTUG  ,"Красная улица, 112, Великий Устюг, Вологодская область, Россия, 162390",60.759095,46.306895,-0.0620400053633821,9d847a27-080a-4c3e-964e-7a4750fd801a,Великоустюгский р-н,г Великий Устюг,9db452cb-452a-4373-9610-a265b3b55653,Северо-Западный,1,e441f8a8-4f85-4396-a994-23e882b6176f,8,Вологодская обл,ed36085a-b2f5-454f-b9a9-1c9a678ee618,,,ул Красная,7b783624-994c-4d28-9232-211b165b332d,60.760356,46.305485,,,60.759609,46.307003,,,,,,,,,,,,,,,,,Красная,e441f8a8-4f85-4396-a994-23e882b6176f,112а,
5130,79,496.5,DZERZHINSKOGO 57          KINTSY      ,"улица Дзержинского, 57, Клинцы, Брянская область, Россия, 243140",52.752844,32.247372,-0.0154044290993901,,,г Клинцы,59cb1f1f-16f9-47eb-9487-14a6c00e8621,Центральный,0,f9551636-1944-4581-9abb-28eccbd0a779,8,Брянская обл,f5807226-8be0-4ea8-91fc-39d053aec1e2,,,ул Дзержинского,818c4702-fac4-4d24-b234-4be08bf29da4,52.752816,32.233861,,,52.750963,32.248414,,,,,,,,,,,,,,,,,Дзержинского,f9551636-1944-4581-9abb-28eccbd0a779,57,
123,80,496.5,BRYANSKAYA 67A            TRUBCHEVSK  ,"Брянская улица, 67А, Трубчевск, Брянская область, Россия, 242220",52.580391,33.766477,-0.114897273437024,cb79d8a8-7130-4922-b005-83baf9281ff4,Трубчевский р-н,г Трубчевск,7c080d22-1f3c-43b0-ba63-1e7de99724c9,Центральный,1,ee355d69-27f9-41b3-87f6-1cbe1cd70a7d,8,Брянская обл,f5807226-8be0-4ea8-91fc-39d053aec1e2,,,ул Брянская,4974eb8f-3711-43d6-9096-107dd75d42a8,52.579077,33.766073,,,52.580577,33.766324,,,,,,,,,,,,,,,,,Брянская,ee355d69-27f9-41b3-87f6-1cbe1cd70a7d,67а,
3881,81,496.5,VOROBIEVSKAYA 16A         SERGIEV POSA,"городок Сергиев Посад-6, Сергиево-Посадский район, Московская область, Россия",56.252627,38.115437,0.0248854529068815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2620,82,496.5,LENINA 21                 BALASHIKHA  ,"проспект Ленина, 21, Балашиха, Московская область, Россия, 143900",55.797483,37.935917,-0.047536990588607,,,г Балашиха,27c5bc66-61bf-4a17-b0cd-ca0eb64192d6,Центральный,0,bd36a19c-fde1-460d-8bde-9032ec9ddecd,8,Московская обл,29251dcf-00a1-4e34-98d4-5c47484a36d4,,,пр-кт Ленина,2957e583-3768-49cc-9ac3-1a119c75aa0c,55.796339,37.938199,,,55.797928,37.954423,,,,,,,,,,,,,,,,,Ленина,bd36a19c-fde1-460d-8bde-9032ec9ddecd,21,
1377,83,496.5,KIROVA 28                 YARANSK     ,"улица Кирова, 26, Яранск, Кировская область, Россия, 612260",57.30435,47.884669,0.0185238750810188,e42d26ff-7f1e-4cd8-98a9-20d4b14ad2f9,Яранский р-н,г Яранск,af4098b9-6200-450a-999f-6e732cbdbac3,Приволжский,1,76659e46-5924-4370-8d7e-23bc0584fb5d,8,Кировская обл,0b940b96-103f-4248-850c-26b6c7296728,,,ул Кирова,c7d6d718-9b59-4b37-bda1-affcb11260e3,57.304131,47.847919,,,57.304457,47.885675,,,,,,,,,,,,,,,,,Кирова,76659e46-5924-4370-8d7e-23bc0584fb5d,26,
124,84,496.5,KRUPSKOY 15               ZAKAMENSK   ,"улица Крупской, 15, Закаменск, Республика Бурятия, Россия, 671950",50.375026,103.285462,0.0101635648872072,51b13cd0-feee-4558-b905-073030a0b0ff,Закаменский р-н,г Закаменск,0602f259-5de5-48e0-8a2c-427a5e0aef82,Дальневосточный,1,6027a4d3-8dce-4332-821c-edd091a5242d,8,Респ Бурятия,a84ebed3-153d-4ba9-8532-8bdf879e1f5a,,,ул Заречная 1-я,050787fa-7632-4fef-98e3-73f8de7ce20b,50.372648,103.286737,,,50.373303,103.282524,,,,,,,,,,,,,,,,,Заречная 1-я,6027a4d3-8dce-4332-821c-edd091a5242d,6,
3882,85,496.5,SADOVAYA 13               MARYANOVKA  ,"Садовая улица, 13, посёлок городского типа Марьяновка, Марьяновский район, Омская область, Россия, 646040",54.965285,72.639651,-0.145001231474755,2abb0a8c-d017-4e39-b401-59eaaa5aa7dd,Марьяновский р-н,,,Сибирский,1,3992f37e-b4a0-4b30-8aa3-338062adb7d1,8,Омская обл,05426864-466d-41a3-82c4-11e61cdc98ce,рп Марьяновка,e0e95d68-7ff1-41a6-8e9f-61f397d24c6a,ул Садовая,611bf894-7e35-4cb1-9701-a52972ca967b,,,,,54.965522,72.644197,,,,,,54.961584,72.6432,,,,,,,,,,Садовая,3992f37e-b4a0-4b30-8aa3-338062adb7d1,13,
3883,86,496.5,MOSKOVSKAYA 14            PETUSHKI    ,"Московская улица, 14, Петушки, Владимирская область, Россия",55.933327,39.454915,-0.0236394608296985,4265d25d-8f14-4f0a-9c1f-9ad765c6c918,Петушинский р-н,г Петушки,b7ba6bfc-4b0c-4b05-88bd-267d50b36850,Центральный,1,e84ca1f6-4c75-4b4c-8699-da49cc84ab75,8,Владимирская обл,b8837188-39ee-4ff9-bc91-fcc9ed451bb3,,,ул Московская,bbb8bb73-b08f-447a-bc63-1f8075987b12,55.9298111,39.450857,,,55.93368,39.458571,,,,,,,,,,,,,,,,,Московская,e84ca1f6-4c75-4b4c-8699-da49cc84ab75,14,
2621,87,496.5,KONEVA 14A                VOLOGDA     ,"улица Маршала Конева, 14А, Вологда, Россия",59.189647,39.901512,-0.116435560127062,,,г Вологда,023484a5-f98d-4849-82e1-b7e0444b54ef,Северо-Западный,2,b21721e9-e433-4058-b66f-cc92460bc6cc,8,Вологодская обл,ed36085a-b2f5-454f-b9a9-1c9a678ee618,,,ул Маршала Конева,a1d845a1-ac5c-44fc-864a-648762334b4b,59.220501,39.891523,,,59.188084,39.901422,,,,,,,,,,,,,,,,,Маршала Конева,b21721e9-e433-4058-b66f-cc92460bc6cc,14а,
125,89,496.5,VOLODARSKOGO 1            TARUSA      ,"улица Володарского, 1, Таруса, Калужская область, Россия",54.727084,37.181081,-0.133333245098047,22c2248f-95a0-4284-9aa6-fa1f8175635f,Тарусский р-н,г Таруса,31a0a531-a20f-4ccc-a370-551cd9867b0c,Центральный,0,24e10892-a368-43ba-9e46-226ef5e4b3bd,8,Калужская обл,18133adf-90c2-438e-88c4-62c41656de70,,,ул Луначарского,69754e50-3b35-45f4-9790-312bfefe7d6c,54.723637,37.167121,,,54.72986,37.171307,,,,,,,,,,,,,,,,,Луначарского,24e10892-a368-43ba-9e46-226ef5e4b3bd,12А,
5131,91,496.5,PERVOMAYSKAYA 4           FEDOROVSKAYA,"Первомайская улица, 1, станица Фёдоровская, Абинский район, Краснодарский край, Россия, 353315",45.079136,38.464468,0.0543352558914627,b8c29326-780c-41ac-89ad-023a4681b7d9,Абинский р-н,,,Южный,0,1c935464-cc4e-49b5-a2bc-c86dcdbecdaa,8,Краснодарский край,d00e1013-16bd-4c09-b3d5-3cb09fc54bd8,ст-ца Федоровская,db861342-276b-45d9-a894-855d46aae848,ул Первомайская,35147689-9b1c-497b-b476-0d741c662801,,,,,45.083279,38.455817,,,,,,45.078868,38.461926,,,,,,,,,,Первомайская,1c935464-cc4e-49b5-a2bc-c86dcdbecdaa,1,
126,93,496.5,ASTRAKHANSKAYA 189A       TAMBOV      ,"Астраханская улица, 189А, Тамбов, Россия, 392005",52.675552,41.465308,-0.0778446091413019,,,г Тамбов,ea2a1270-1e19-4224-b1a0-4228b9de3c7a,Центральный,2,6c5f9ee5-5024-4ebe-bacc-4a38978685b8,8,Тамбовская обл,a9a71961-9363-44ba-91b5-ddf0463aebc2,,,ул Астраханская,76ea422e-eccf-4130-a31e-be2df4a4c4f9,52.721246,41.452238,,,52.688338,41.463601,,,,,,,,,,,,,,,,,Астраханская,6c5f9ee5-5024-4ebe-bacc-4a38978685b8,189А,
3884,96,496.5,"70 LET OKTYABRYA, 19      OMSK        ","улица 70 лет Октября, 19, Омск, Россия, 644074",54.980885,73.321491,0.0062561472695739,,,г Омск,140e31da-27bf-4519-9ea0-6185d681d44e,Сибирский,2,2c4e99e3-d7e5-4847-9ab8-60a24e3ccf02,8,Омская обл,05426864-466d-41a3-82c4-11e61cdc98ce,,,ул 70 лет Октября,29e340e3-0067-478b-882f-5edb0ae4779c,54.984912,73.367525,,,54.981763,73.321302,,,Кировский округ,,,,,,,,,,,,,,70 лет Октября,2c4e99e3-d7e5-4847-9ab8-60a24e3ccf02,19,
2622,97,496.5,LENINA 78                 BELORECHENSK,"улица Ленина, 78, Белореченск, Краснодарский край, Россия, 352630",44.764501,39.868876,-0.0879684361781098,95d58e54-8ac0-4515-9c4f-7047202be885,Белореченский р-н,г Белореченск,ce9dccce-d0a3-49c4-a934-3f8de7fbed2a,Южный,1,266d00d6-a117-4c3a-b8f7-a72a0865ff4b,8,Краснодарский край,d00e1013-16bd-4c09-b3d5-3cb09fc54bd8,,,ул Ленина,7fff1470-acc3-4052-b4f7-4578289d7092,44.765262,39.8780965,,,44.769051,39.865058,,,,,,,,,,,,,,,,,Ленина,266d00d6-a117-4c3a-b8f7-a72a0865ff4b,78,
5132,98,496.5,GORKOGO 122               VOLOGDA     ,"улица Горького, 122, Вологда, Россия, 160014",59.221569,39.912516,-0.0092350777250595,,,г Вологда,023484a5-f98d-4849-82e1-b7e0444b54ef,Северо-Западный,2,2b80a831-db69-4765-9734-4a525cee1fad,8,Вологодская обл,ed36085a-b2f5-454f-b9a9-1c9a678ee618,,,ул Горького,0ad256fd-4837-4cfb-85a9-ee9510ba7edf,59.220501,39.891523,,,59.226441,39.90427,,,,,,,,,,,,,,,,,Горького,2b80a831-db69-4765-9734-4a525cee1fad,122,
1378,100,496.5,"MOSKOVSKIY PR-T,49        BRYANSK     ","Московский проспект, 49, Брянск, Россия",53.215116,34.423181,-0.101786416792531,,,г Брянск,414b71cf-921e-4bfc-b6e0-f7395d16aaef,Центральный,2,ee1eb5eb-f328-465c-9610-9abe0ce110a3,8,Брянская обл,f5807226-8be0-4ea8-91fc-39d053aec1e2,,,Московский пр-кт,63cc9661-229d-4ca0-a640-4622d5cf08b4,53.241913,34.365228,,,53.215122,34.417019,,,Фокинский р-н,,,,,,,,,,,,,,Московский,ee1eb5eb-f328-465c-9610-9abe0ce110a3,49,
127,101,496.5,LENINGRADSKAYA 58         KHABAROVSK  ,"Ленинградская улица, 58, Хабаровск, Россия, 680021",48.496609,135.07277,-0.0895346682408569,,,г Хабаровск,a4859da8-9977-4b62-8436-4e1b98c5d13f,Дальневосточный,2,33a739a7-1a92-46fd-9da5-51e5db5adb02,8,Хабаровский край,7d468b39-1afa-41ec-8c4f-97a8603cb3d4,,,ул Ленинградская,c36073cc-7105-40ed-9168-028d68e07f76,48.4648055,135.0598606,,,48.488303,135.087098,,,,,,,,,,,,,,,,,Ленинградская,33a739a7-1a92-46fd-9da5-51e5db5adb02,58,
2623,102,496.5,KALININA 10               BIROBIDZHAN ,"улица Калинина, 10, Биробиджан, Еврейская автономная область, Россия, 679016",48.792888,132.934501,-0.0529402210093511,,,г Биробиджан,5d133391-46ee-496b-83a6-efeeaa903643,Дальневосточный,2,b7a1eacb-f90f-4887-80b0-0dbe40a6a49c,8,Еврейская Аобл,1b507b09-48c9-434f-bf6f-65066211c73e,,,ул Калинина,9f65e2ee-7309-4970-a02a-b597dd224369,48.794668,132.921799,,,48.793469,132.931842,,,,,,,,,,,,,,,,,Калинина,b7a1eacb-f90f-4887-80b0-0dbe40a6a49c,10,
1379,104,496.5,MINAEVA 15                ULYANOVSK   ,"улица Минаева, 15, Ульяновск, Россия, 432000",54.308198,48.392029,0.0080987312659693,,,г Ульяновск,bebfd75d-a0da-4bf9-8307-2e2c85eac463,Приволжский,2,84ddabae-78b9-4395-a3b1-cd5819901071,8,Ульяновская обл,fee76045-fe22-43a4-ad58-ad99e903bd58,,,ул Минаева,24c9cbab-bd15-4ab2-bb24-c8a3e0e26293,54.307973,48.374916,,,54.30689,48.380665,,,Ленинский р-н,,,,,,,,,,,,,,Минаева,84ddabae-78b9-4395-a3b1-cd5819901071,15,
