id_0,id,atm_group,address,address_rus,lat,long,target,federal_district,region_with_type,area_with_type,city_with_type,city_area,city_district_with_type,capital_marker,settlement_with_type,street_with_type,house,nearest_metro_distance,metro_station_name_1,metro_line_name_1,metro_distance_1,metro_station_name_2,metro_line_name_2,metro_distance_2,metro_station_name_3,metro_line_name_3,metro_distance_3,locality_area,locality_population
1385,127.0,496.5,DRUZHBI 137               KIZIL       ,"улица Дружбы, 137, Кызыл, Республика Тыва, Россия, 667005",51.718071,94.444395,0.0067004080412697,Сибирский,Респ Тыва,,г Кызыл,,,2.0,,ул Дружбы,137,,,,,,,,,,,210.100888,119438.0
3888,128.0,496.5,ALDIN-MAADIRSKAYA 65      SUG-AKSI    ,"Алдан-Маадырская улица, село Суг-Аксы, Сут-Хольский кожуун, Республика Тыва, Россия",51.401148,91.279199,0.0131890732437399,,,,,,,,,,,,,,,,,,,,,,
5133,130.0,496.5,SKORIKOVA 17              BELOGORSK   ,"улица Скорикова, 17, Белогорск, Амурская область, Россия, 676850",50.919277,128.480043,-0.0604631627367305,Дальневосточный,Амурская обл,,г Белогорск,,,0.0,,ул Скорикова,17,,,,,,,,,,,103.296601,65315.0
3889,131.0,496.5,LENINA 182                SARAI       ,"улица Ленина, 182, поселок городского типа Сараи, Сараевский район, Рязанская область, Россия, 391870",53.73774,41.006188,-0.0570593024806221,Центральный,Рязанская обл,Сараевский р-н,,,,1.0,рп Сараи,ул Ленина,182,,,,,,,,,,,39710.862707,1121474.0
132,132.0,496.5,KOOPERATIVNAYA 59         CHEKMAGUSH  ,"Кооперативная улица, 59, село Чекмагуш, Чекмагушевский район, Республика Башкортостан, Россия, 452200",55.1378874,54.6520121,-0.0519998491731254,Приволжский,Респ Башкортостан,Чекмагушевский р-н,,,,1.0,с Чекмагуш,ул Кооперативная,59,,,,,,,,,,,142997.46554,4038151.0
5134,134.0,496.5,KOCHETOVA 62              KYZYL       ,"улица Кочетова, 62, Кызыл, Республика Тыва, Россия, 667000",51.718969,94.43375,-0.0372188948185024,Сибирский,Респ Тыва,,г Кызыл,,,2.0,,ул Кочетова,62,,,,,,,,,,,210.100888,119438.0
2627,136.0,496.5,KALININA 5A               KYZYL       ,"улица Калинина, 5А, Кызыл, Республика Тыва, Россия, 667010",51.701362,94.411751,0.0409643742256207,Сибирский,Респ Тыва,,г Кызыл,,,2.0,,ул Калинина,5а,,,,,,,,,,,210.100888,119438.0
3890,137.0,496.5,"MOSKOVSKOE SHOSSE,108     ULYANOVSK   ","Московское шоссе, 108, Ульяновск, Россия, 432005",54.306575,48.359644,-0.0638363965827731,Приволжский,Ульяновская обл,,г Ульяновск,,Засвияжский р-н,2.0,,Московское шоссе,108,,,,,,,,,,,326.723424,627705.0
5135,138.0,496.5,STOLBOVAYA 54A/1          ULAN-UDE    ,"Столбовая улица, 54А, Улан-Удэ, Республика Бурятия, Россия, 670047",51.804602,107.634538,-0.12240804088268,Дальневосточный,Респ Бурятия,,г Улан-Удэ,,Октябрьский р-н,2.0,,ул Столбовая,54А,,,,,,,,,,,366.331365,439128.0
133,139.0,496.5,BEREZOVIY 3A              SELENGINSK  ,"микрорайон Берёзовый, 3А, посёлок городского типа Селенгинск, Кабанский район, Республика Бурятия, Россия, 671247",52.00588,106.864125,0.0547418901571502,Дальневосточный,Респ Бурятия,Кабанский р-н,,,,0.0,мкр Березовый (пгт Селенгинск),,3,,,,,,,,,,,351807.660007,985937.0
2628,140.0,496.5,SHAMSHURINA 43            NOVOSIBIRSK ,"улица Дмитрия Шамшурина, 43, Новосибирск, Россия, 630004",55.03573,82.896184,-0.103298016295825,Сибирский,Новосибирская обл,,г Новосибирск,,Железнодорожный р-н,2.0,,ул Дмитрия Шамшурина,43,0.1,Пл. Гарина-Михайловского,Дзержинская,0.1,Красный проспект,Ленинская,1.5,Сибирская,Дзержинская,1.6,480.886137,1625631.0
1386,142.0,496.5,PETINA 4                  VOLOGDA     ,"улица Петина, 4, Вологда, Россия, 160002",59.213501,39.851054,-0.0236695030605753,Северо-Западный,Вологодская обл,,г Вологда,,,2.0,,ул Петина,4,,,,,,,,,,,113.942137,310302.0
1387,143.0,496.5,LENINA 42                 KIZIL       ,"улица Ленина, 42, Кызыл, Республика Тыва, Россия, 667000",51.720325,94.43322,0.0639029821037748,Сибирский,Респ Тыва,,г Кызыл,,,2.0,,ул Ленина,42,,,,,,,,,,,210.100888,119438.0
2629,144.0,496.5,BLAGOVESCHENSKAYA 4       VOLOGDA     ,"Благовещенская улица, 4, Вологда, Россия, 160000",59.220243,39.884857,-0.0664346012716338,Северо-Западный,Вологодская обл,,г Вологда,,,2.0,,ул Благовещенская,4,,,,,,,,,,,113.942137,310302.0
134,145.0,496.5,"POSHEKHONSKOE AVE,22      VOLOGDA     ","Пошехонское шоссе, 22, Вологда, Россия",59.197256,39.859246,-0.0102731394399717,Северо-Западный,Вологодская обл,,г Вологда,,,2.0,,Пошехонское шоссе,22,,,,,,,,,,,113.942137,310302.0
5136,146.0,496.5,SHKOTOVA 4                KHABAROVSK  ,"улица Шкотова, 4, Хабаровск, Россия, 680014",48.465147,135.120704,-0.0861229148612231,Дальневосточный,Хабаровский край,,г Хабаровск,,,2.0,,ул Шкотова,4,,,,,,,,,,,389.085968,616372.0
5137,147.0,496.5,SUSHEVSKIY VAL 46         MOSCOW      ,"улица Сущёвский Вал, 46, Москва, Россия, 127018",55.792696,37.612551,-0.0302301138622798,Центральный,г Москва,,г Москва,Центральный,,0.0,,ул Сущёвский Вал,46,0.3,Марьина Роща,Люблинско-Дмитровская,0.3,Марьина Роща,Большая кольцевая линия,0.5,Марьина Роща,Калужско-Нижегородский,1.0,2562.617022,12678079.0
3891,148.0,496.5,BLUKHERA 19               NOVOSIBIRSK ,"улица Блюхера, 19, Новосибирск, Россия, 630078",54.985039,82.891279,-0.0665714017595054,Сибирский,Новосибирская обл,,г Новосибирск,,Ленинский р-н,2.0,,ул Блюхера,19,0.3,Площадь Маркса,Ленинская,0.3,Студенческая,Ленинская,1.1,Речной вокзал,Ленинская,4.0,480.886137,1625631.0
1396,151.0,1022.0,ABB 2A LOMZHINSKAYA       KAZAN       ,"Ломжинская улица, 2А, Казань, Республика Татарстан, Россия, 420140",55.766405,49.221407,-0.110887275525312,Приволжский,Респ Татарстан,,г Казань,,Советский р-н,2.0,,ул Ломжинская,2А,2.0,Проспект Победы,Центральная,2.0,Горки,Центральная,2.1,Дубравная,Центральная,2.6,635.900158,1257391.0
144,153.0,1022.0,ABB 13 B. KHMELNICKOGO    CHELYABINSK ,"улица Богдана Хмельницкого, 13, Челябинск, Россия, 454047",55.257591,61.395834,-0.145001231474755,Уральский,Челябинская обл,,г Челябинск,,Металлургический р-н,2.0,,ул Богдана Хмельницкого,13,,,,,,,,,,,504.618068,1196680.0
5148,154.0,1022.0,ABB 35-2 PR.-BULACHNAYA   KAZAN       ,"Лево-Булачная улица, 34к1, Казань, Республика Татарстан, Россия, 420111",55.790251,49.108606,-0.060562235961188,Приволжский,Респ Татарстан,,г Казань,,Вахитовский р-н,2.0,,ул Лево-Булачная,34,0.6,Кремлевская,Центральная,0.6,Площадь Тукая,Центральная,0.9,Суконная слобода,Центральная,2.5,635.900158,1257391.0
1397,157.0,1022.0,ABB 42 KRASNOARMEJSKAYA   JOSHKAR-OLA ,"Красноармейская улица, 42, Йошкар-Ола, Республика Марий Эл, Россия, 424036",56.641664,47.894443,-0.0980046243402665,Приволжский,Респ Марий Эл,,г Йошкар-Ола,,,2.0,,ул Красноармейская,42,,,,,,,,,,,87.299587,274715.0
5164,158.0,1942.0,13-1 REVOLYUTSII STR      PERM        ,"улица Революции, 13к1, Пермь, Россия",58.007761,56.262699,0.0351252304395342,Приволжский,Пермский край,,г Пермь,,Свердловский р-н,2.0,,ул Революции,13,,,,,,,,,,,807.279609,1055397.0
5165,159.0,1942.0,39 KRUPSKOY               PERM        ,"улица Крупской, 39, Пермь, Россия, 614070",58.015203,56.28151,-0.006752774321984,Приволжский,Пермский край,,г Пермь,,Мотовилихинский р-н,2.0,,ул Крупской,39,,,,,,,,,,,807.279609,1055397.0
165,161.0,1942.0,84 M.RYBALKO STR.         PERM        ,"улица Маршала Рыбалко, 84, Пермь, Россия, 614113",58.008839,55.962213,-0.0827688747571967,Приволжский,Пермский край,,г Пермь,,Кировский р-н,2.0,,ул Маршала Рыбалко,84,,,,,,,,,,,807.279609,1055397.0
3924,162.0,1942.0,85A KUYBYSHEVA STR.       PERM        ,"улица Куйбышева, 85А, Пермь, Россия",57.99341,56.24705,-0.102217481250685,Приволжский,Пермский край,,г Пермь,,,2.0,,ул Куйбышева,85а,,,,,,,,,,,807.279609,1055397.0
1418,164.0,1942.0,16 POPOVA STR.            PERM        ,"улица Попова, 16, Пермь, Россия",58.008433,56.228132,-0.0875504966085618,Приволжский,Пермский край,,г Пермь,,,2.0,,ул Попова,16,,,,,,,,,,,807.279609,1055397.0
2655,165.0,1942.0,2 YASNAYA STR.            EKATERINBURG,"Ясная улица, 2, микрорайон Юго-Западный, Екатеринбург, Свердловская область, Россия, 620102",56.816341,60.585913,-0.0172591726243991,Уральский,Свердловская обл,,г Екатеринбург,,,2.0,,ул Ясная,2,1.6,Геологическая,Север-Юг,1.6,Чкаловская,Север-Юг,1.7,Площадь 1905 года,Север-Юг,2.4,398.477096,1493749.0
3925,168.0,1942.0,KARLA MARKSA 151/1        MAGNITOGORSK,"проспект Карла Маркса, 151/1, Магнитогорск, Челябинская область, Россия, 455038",53.3802892,58.981866,-0.075282954525002,Уральский,Челябинская обл,,г Магнитогорск,,,0.0,,пр-кт Карла Маркса,151,,,,,,,,,,,339.746753,413253.0
166,169.0,1942.0,52 TOKAREY ST.            EKATERINBURG,"улица Токарей, 52, Екатеринбург, Свердловская область, Россия, 620109",56.829487,60.560563,-0.0752526029714781,Уральский,Свердловская обл,,г Екатеринбург,,Верх-Исетский р-н,2.0,,ул Токарей,52,2.5,Площадь 1905 года,Север-Юг,2.5,Геологическая,Север-Юг,2.6,Динамо,Север-Юг,3.1,398.477096,1493749.0
167,170.0,1942.0,"ST FURMANOVA,37           EKATERINBURG","улица Фурманова, 37, Екатеринбург, Свердловская область, Россия, 620142",56.8156956,60.611833,-0.0487935415895887,Уральский,Свердловская обл,,г Екатеринбург,,Ленинский р-н,2.0,,ул Фурманова,37,0.8,Чкаловская,Север-Юг,0.8,Геологическая,Север-Юг,1.3,Ботаническая,Север-Юг,2.4,398.477096,1493749.0
